LNR,RESPONSE
42963,0.009844724318588396
42979,0.009865800236451713
43287,0.007694534917981046
44582,0.01213359243927558
45233,0.011429922520489787
45544,0.014836191816003179
45550,0.010451409558630158
40729,0.009802153528075437
41379,0.012904110307394915
41395,0.013048498040433747
4332,0.00803147939975749
4346,0.011237600918098613
4044,0.016089048052517815
5031,0.010872236811090692
5033,0.007830468847677368
5057,0.01593362131069298
4737,0.01321584507924163
5067,0.016256967193375937
4757,0.009470558123069307
4758,0.012124920012246281
4762,0.017129201273496618
4780,0.012124920012246281
5183,0.01284995054834589
5191,0.012981459328045375
5198,0.012124920012246281
4802,0.014317322141918257
5126,0.01214660874738437
5132,0.014170346346938064
4830,0.01802256398931876
5154,0.012187472631236911
4854,0.012124920012246281
4861,0.010022527177903692
5180,0.009415639615897097
4574,0.010473833234187071
4896,0.011406388636099541
4592,0.013241132160592636
4599,0.008862955079791665
4914,0.014269455460484448
4604,0.011359381019888305
4932,0.011767499887917064
4623,0.012996699438631364
4633,0.013486939214554159
4636,0.010426746404505187
4944,0.00859014260055451
4949,0.011796219850497698
4644,0.012124920012246281
4977,0.01597190470853771
4674,0.01211190370413749
4986,0.015211184366936662
4683,0.007417115911123335
4686,0.007921086140903592
4691,0.009790929907851026
4700,0.01490249998205882
5018,0.006968632004512824
5341,0.011973766845950522
5646,0.01700237873515153
5647,0.01213359243927558
5649,0.009912800059003937
5661,0.01153243554902824
5671,0.01724612332563794
5677,0.014290291820486077
5375,0.014270056014231602
5396,0.012787748976195168
5410,0.008725833354541895
5411,0.010357454022763552
5714,0.013626885100026135
5427,0.009308824843559904
5436,0.009590092293725132
5725,0.01550327449783504
5733,0.01541936355775777
5454,0.01379796341446163
10241,0.00757861127758338
10566,0.01003871586670246
10579,0.009807693688123741
929,0.014162450531366368
935,0.014605455941419045
1261,0.010146851347880863
951,0.011375020665569358
952,0.012098377100031966
955,0.013183687972856383
1295,0.017404335803765394
966,0.010102932458652994
974,0.012668995958793942
1305,0.010911625779338375
995,0.017471792944077615
998,0.009000332829504172
1403,0.016381521147573127
1001,0.015943048087691484
1009,0.012131920204175048
1338,0.016879313344965997
1029,0.012124920012246281
1053,0.008741068721732623
1062,0.008524728436052013
1067,0.009741154816360538
1071,0.011366892489770644
9957,0.016587105063725835
9960,0.015346431288486992
9671,0.012098377100031966
9680,0.015887239173904152
9982,0.015219576592645334
9700,0.012810797299705847
9712,0.011826512205178006
10023,0.014825309936151701
10042,0.010780436806740209
10043,0.012555669548291709
10048,0.01626625738896251
10049,0.009632609895740949
10054,0.010222865250003974
10057,0.010006556686159882
10388,0.01031791396487986
10396,0.01023659483422334
10700,0.011564590988630377
10716,0.01211190370413749
10418,0.010587253421069247
10730,0.01727165913860478
10733,0.013441761570901186
10429,0.016482896379715197
10844,0.009609914857132617
10856,0.00862926758079916
10448,0.009795973525903404
10451,0.009799166722383313
10458,0.0103787427688091
10743,0.007829655843121624
10753,0.008824519733806577
10756,0.009301306885773634
10465,0.01698626482518372
10488,0.014443144923408684
10490,0.01340096642749755
10495,0.01214660874738437
10510,0.012144957414462637
10818,0.014939855690350376
10531,0.010117632579497536
10823,0.010028868196406464
10544,0.017193465107802012
10553,0.010082628312138572
31437,0.010602310905342222
31442,0.009156224752875813
31451,0.012412268328812336
31453,0.017207608270947045
31143,0.012679065067409572
31146,0.00963771155990408
31149,0.012098377100031966
31460,0.010858186543823938
31466,0.015742411247670944
31472,0.01213359243927558
31788,0.011793890554729885
32113,0.012124920012246281
31807,0.010207402208585372
32122,0.010702563182545085
32127,0.010614158877893786
31820,0.010805574056539867
31832,0.012124920012246281
32267,0.011705710477060814
31860,0.012405374308452729
31873,0.012540401531709792
32168,0.014968304327351498
32177,0.012098377100031966
31882,0.01229069436003458
31896,0.015256632710702735
31910,0.011511588477171554
32211,0.015364224532973174
32232,0.016943308781950148
31943,0.01211190370413749
31950,0.01141434037935144
32243,0.017410649693902
31966,0.014251211916569946
31976,0.01741673411918092
31666,0.009935231721252458
31674,0.01271056363036517
31989,0.014852449485981935
31990,0.01129151582794954
31991,0.014299708944186265
31997,0.011028754504104748
31692,0.012124920012246281
31719,0.011624807431155388
31723,0.017006258757371783
32039,0.010371247897634878
32042,0.011813576056255019
31739,0.01213359243927558
32061,0.011138649737563861
32062,0.010215106033916064
44333,0.017003979769296112
44656,0.010404456089820486
44658,0.011781315655719327
44976,0.010646169047743589
44990,0.012124920012246281
45312,0.012514045651222144
45644,0.010466743850512182
41146,0.012124920012246281
41459,0.016288712207254648
41462,0.014912072144595195
41787,0.010914272591491934
42422,0.014885553304457271
42743,0.010028315837613471
43076,0.009395999108328303
44350,0.010272596027580882
44353,0.01048649005488605
44356,0.01135117262008986
25163,0.012120065835170057
25490,0.014433635019862128
25811,0.012124920012246281
25501,0.01160171084582992
25502,0.009634609515721983
25505,0.010719366109489196
25835,0.01413022310972163
25966,0.009616245515825492
25973,0.010517554201914407
25570,0.009224714720957755
25862,0.011387889521737861
25871,0.010183521218231614
25877,0.009728720867426403
34738,0.008809479265727983
34445,0.013516964599254186
34447,0.010637587726590531
34754,0.012787552631403137
34764,0.017709403664108513
34772,0.012349003342338946
34775,0.010157250120639182
34484,0.010814331103956172
34180,0.012589790717227083
34199,0.011606410521369062
34527,0.012124920012246281
34226,0.013096606130687485
34555,0.012762690109409322
34243,0.011326852874511092
34252,0.013469659652782913
34267,0.00905740237156616
34276,0.012573352213426859
34584,0.010954867369468296
34283,0.012124920012246281
34290,0.012526644934023787
34291,0.012117679113482499
34295,0.016110519046063625
34599,0.011049137894817608
34603,0.01554829276045722
35267,0.012497921482996227
35270,0.012731682279370122
35279,0.011321923150658194
35300,0.011141119327320597
34981,0.009714835338887411
35338,0.015972192415917803
35425,0.012754463226407482
35426,0.011049691251906578
35432,0.017277569068694768
35022,0.017478469056211036
35347,0.014741505391571612
35062,0.017435890390403327
35072,0.011071672776260083
35104,0.014474895585574108
35106,0.012096388918548893
35114,0.01124277660819465
35131,0.012889827132548423
21744,0.009669651848320004
21754,0.014557299431948008
21784,0.010180120545877577
22088,0.011554673325710097
22095,0.010784397100721009
21806,0.013183014658625248
21811,0.012061739206143644
22099,0.014130488809046821
22104,0.015306674566619249
21819,0.01213359243927558
21822,0.00857264725502562
21834,0.01400193155396412
21858,0.016691407680474286
21862,0.018321610519551754
21875,0.010825457066675979
22163,0.008465867651733667
21909,0.008340017782387016
21910,0.0166007659444688
21913,0.016028201035009716
21650,0.009257735939332903
21966,0.009947598221113034
21977,0.012098377100031966
21662,0.012139933192648568
21665,0.009971256489429248
21668,0.007279003347197029
21683,0.011702236575288915
21697,0.011670742729942823
22665,0.011189393693365244
31548,0.014631948291111809
31553,0.009753533533934473
31555,0.012812176945030356
31232,0.009562433585933505
31647,0.012171976286098885
31243,0.01270948385418517
31266,0.011958795396596358
31274,0.013116497140224836
31590,0.012535051776191701
31294,0.013612913618163034
31296,0.014395153115820096
31600,0.009994796051227495
31314,0.009066866102396124
31358,0.011802382889631473
31369,0.009602458805534893
31376,0.010619340496494005
31070,0.010704869786316098
31382,0.013402231221430238
31385,0.0089578881738639
31393,0.00937900133175684
31086,0.011750751322425044
31114,0.010628272103714953
12861,0.009426060548675227
13182,0.012124920012246281
13185,0.007989102238659217
13190,0.007982424955942268
13194,0.016366334020781925
13536,0.012124920012246281
13542,0.01104219947023934
13559,0.009574414999317481
13600,0.014760789928082812
13608,0.015736668516838203
13922,0.010436982357285992
13934,0.011739190197992341
13634,0.009443904380430149
13948,0.017329343855002344
13961,0.017256609870864255
13973,0.01559156551877349
13976,0.012450625564953296
13987,0.009377142146979973
13989,0.011020650067063282
13993,0.010342470999836158
13685,0.012241655307657575
13397,0.012645111421007384
13714,0.010425570367926965
13408,0.012800967640799594
13416,0.015524452514220523
13734,0.012074229039315123
13429,0.01214660874738437
13743,0.013661789137949652
13745,0.010223540897522768
13440,0.017521529268475756
13455,0.010178805586358333
13461,0.012098377100031966
13469,0.017121720773330122
13780,0.01279145846566415
13483,0.008549366999337499
13486,0.008415644798058888
13805,0.02010336679501074
13503,0.012365965510689391
13821,0.01007885628543181
14154,0.011579193134657226
14463,0.016402973958368636
14464,0.012193525748060883
14467,0.009655878925549453
14484,0.01192748019149957
14494,0.011562641604216583
14182,0.015440133042309522
14513,0.013181155492128276
14517,0.012124920012246281
14200,0.01003752279742148
14230,0.01211190370413749
14533,0.010082153512596575
14536,0.012974788257619366
14245,0.01651825405359805
14246,0.014946023796119305
14260,0.010269816957997713
14263,0.019407292386748848
14571,0.01211190370413749
14574,0.007510549805934
14278,0.01073190291744701
14279,0.01715998750634669
14585,0.01245953805036577
14589,0.015758880002023683
14590,0.009767648363327058
3494,0.011671770095205982
3497,0.009893489540681791
3824,0.010493991994466592
3839,0.012124920012246281
3513,0.015889531322011364
3937,0.010274927274629433
3532,0.011031574931502103
3533,0.010367791139209789
3537,0.016590345740710735
3848,0.01214660874738437
3543,0.015369372722548727
3549,0.012698396622794799
3553,0.009967849264485929
3871,0.009836197928739056
3880,0.008309761799989001
3568,0.01804526773928485
3573,0.014237983101935444
3898,0.01669937065910787
3585,0.012205006214546087
3591,0.01211190370413749
3313,0.015700108841620947
3628,0.01280467278622452
3356,0.013639389047782705
3666,0.008522475836104089
3390,0.012163867825221416
3704,0.01075608498023363
3719,0.010131390667428332
3406,0.01214660874738437
3722,0.014154608596118225
3438,0.01503013963566099
3743,0.011512943396446573
3751,0.009035248118951338
4386,0.013267357455259667
4081,0.01120100488846575
4084,0.010451822863079609
4086,0.013829315178182332
4407,0.012124920012246281
4420,0.012098377100031966
4106,0.014436916426890406
4108,0.012350060867836854
4113,0.017414632105633245
4114,0.010195901933422432
4429,0.010631711927631907
4433,0.015575482083111438
4124,0.012719875340769987
4145,0.01712557427046651
4465,0.01214660874738437
4218,0.008483156775606154
4504,0.009278189831391802
4520,0.01211190370413749
4523,0.011863731598980935
4249,0.009236428798376882
3946,0.007653241053315413
3950,0.01180417731458751
4293,0.012585744921012805
5752,0.012124920012246281
5470,0.016437136733588188
5775,0.008337038798350396
5777,0.010387994866895246
5492,0.013958701245553987
5494,0.015610291926554797
5495,0.013715463345272762
5788,0.0132874595769476
5793,0.012098377100031966
14054,0.016913256527971814
14057,0.011117871533179545
14398,0.007969925821431316
14416,0.011741933892390616
14098,0.011871376220963075
14100,0.01211190370413749
14103,0.011704980077828948
14106,0.011173285816899926
14421,0.01211190370413749
14426,0.01682621321569912
14430,0.012736844309931623
14128,0.01208003554812998
14130,0.013237841959989363
15110,0.010220659998682768
14789,0.012971307472370571
14793,0.009437038521297642
15120,0.007604133708685706
15128,0.012973959000859786
15138,0.009129608474391544
14849,0.009847110917135178
14853,0.010668339963213137
14859,0.010407865909620272
15199,0.016759998294823563
14903,0.01009577274548266
14929,0.010550161405845061
14935,0.016167087989071547
15253,0.008733557714350014
14937,0.010928125731125941
14949,0.012091061693007386
14951,0.013782082597643831
14676,0.012124920012246281
15000,0.015561615177802083
15014,0.00991677504010293
14712,0.014194972686913207
15022,0.009906196253067164
15037,0.011918438910248613
15041,0.00938256119598217
14753,0.009811367463830064
15062,0.01039230437354246
15072,0.010445945639325178
14772,0.01730089617087324
14775,0.00827545742866468
15736,0.008227271679116384
15421,0.009010588644119655
15424,0.016291651885025713
15437,0.011377892580715216
15752,0.015203459579816357
15755,0.012098377100031966
2158,0.011064855716031273
2160,0.012177646789349975
2161,0.009100073001889282
2490,0.01211190370413749
2493,0.011709949081460589
2497,0.014159742545602134
3120,0.009079102310467815
3123,0.012784174839989853
2830,0.012124920012246281
3145,0.01085792530783682
2871,0.010905397057203645
3282,0.012049202881580953
3288,0.008526854968582126
2883,0.010782754153277934
3187,0.011585411259964516
2904,0.017865286161533753
2909,0.007849080877530078
3205,0.012124920012246281
3234,0.01204065202238458
3244,0.012945305816966209
3245,0.012374401154991279
3248,0.020416642067724124
2960,0.012098377100031966
2964,0.015011771881700962
3260,0.009761985376737604
3275,0.014106683801377197
3279,0.016020838641654774
2984,0.010986446783715294
2987,0.011761529360291687
2992,0.012253691704616874
2708,0.010567845116551577
2718,0.014083505290366576
3022,0.01208006335078629
3036,0.011532401364132106
2720,0.010458543884813494
2735,0.009158353108303026
3053,0.0084731991870951
3060,0.012124920012246281
3071,0.018623317117144753
3760,0.010123138165833111
12309,0.010760690275171535
12322,0.016073857128687162
12352,0.012126281551181534
12692,0.012412946208324777
12382,0.012124920012246281
12703,0.010394904839452036
12710,0.008598576705511507
12727,0.00894806273991875
12428,0.014567951821926576
12444,0.01177291683261892
12447,0.01437614360166564
12451,0.01642799718669335
77557,0.009718580966099072
78505,0.012124920012246281
78821,0.00920810480424049
79784,0.008910866476699615
80100,0.010459188828643535
80423,0.009912033129892545
80437,0.0185009278958482
80750,0.01485659381317564
81060,0.014192520255010083
81068,0.010897048258734436
81075,0.009424486384510072
81381,0.01214660874738437
76604,0.010146145755608078
77252,0.010931842855300971
77562,0.009650652068398347
78212,0.012026329048286207
78214,0.018532322899927695
78518,0.011776423559893251
78520,0.015534528590830793
78521,0.015367900671355541
78857,0.011976839395937043
79163,0.01244366836209529
79803,0.008738158343734578
80123,0.009703237488500483
80136,0.016621574809259576
80138,0.008456733443288188
80450,0.008670075959956558
80454,0.008450208753292361
80455,0.016594045160458124
80457,0.018205237263314487
81401,0.009599602171699362
2266,0.012102999655607004
2595,0.012169565676602784
2289,0.01097836062115356
2609,0.011414711653060813
2611,0.012124920012246281
2613,0.009578827190322114
2616,0.010826590689195536
2628,0.012589145378342641
2654,0.009263664923335023
2346,0.010102815100119364
2356,0.012977525949178064
2057,0.01213359243927558
2364,0.0158544386249764
2372,0.01492980817851542
2083,0.012124920012246281
2115,0.009510582276209666
2116,0.012021501675134492
2117,0.012469040797749653
2442,0.014878439370084427
2454,0.009010235449565196
2147,0.009350459255996674
71153,0.013450018520635149
66365,0.013526957549105757
66998,0.008944998458219762
67003,0.01097769939276847
67007,0.018451522447687843
67012,0.009776763361451347
67317,0.015636262223962017
57463,0.012697853281777909
58098,0.009803620520543174
58105,0.009573660011357555
58414,0.010137187914692132
58420,0.017574288553377913
58746,0.01211190370413749
59061,0.012124920012246281
59068,0.017687931564377757
59375,0.01211190370413749
59376,0.013071879566170081
59387,0.012496004914703674
59700,0.012098377100031966
60026,0.011563983317332162
60028,0.012564029292641802
60348,0.012870253384243349
60655,0.012718832112098339
60657,0.012124920012246281
60973,0.015484371628747532
56201,0.01627585008600441
56525,0.01100947536229032
56837,0.009109423836079615
56843,0.01150641296023305
56845,0.009150380589723384
57164,0.01211190370413749
57805,0.012763620279291538
57806,0.008387663208580058
57808,0.012991526114207704
58111,0.013511916618317858
58436,0.01740451920471049
58447,0.009978341423271773
58751,0.016024179892734913
59073,0.01178304050525309
59396,0.01280151817919248
59405,0.01213359243927558
59716,0.012177457771165467
60037,0.011291887463893676
60045,0.01214660874738437
60357,0.011071078317996048
60363,0.01022498750364672
60672,0.017220125091628145
60684,0.01211190370413749
60687,0.015436363949577411
61006,0.007307670759416427
56220,0.013821922754711426
56222,0.009215214887018163
56539,0.008437421805726179
56540,0.013143589026246095
56548,0.010495693876970462
57497,0.01156140200728772
57509,0.012124920012246281
57821,0.012691172291758826
58135,0.00913480195852916
58458,0.01213359243927558
58790,0.014238628447953273
59424,0.0106662668544315
59425,0.012830625873888439
65474,0.008420106606432517
65484,0.01043392355834369
65797,0.008093351611150205
65810,0.010013083189997527
65812,0.01195488839913408
70503,0.012124920012246281
70505,0.00968618039681479
70825,0.012261130721795915
70831,0.010387790217879046
70832,0.012254663926166674
32454,0.016164701695287793
32781,0.016376889420054656
32789,0.010699897901091835
32812,0.012558813317215064
32506,0.00982706071022865
32512,0.013220747527505365
32844,0.013256581693916825
32845,0.015389935139832752
32852,0.016567596455829083
32875,0.009670659471904808
32897,0.012098377100031966
32585,0.013477628198189142
32279,0.009813802014621361
32600,0.011285357137485158
32610,0.010718151686528959
32615,0.012124920012246281
32635,0.010977599023949937
32638,0.015104670961712231
